Area_sqft,Location,BHK,Parking,Gym,Pool,Lift,PowerBackup,AC,Rent_Monthly
1600,Sanpada,3,9,9,9,9,9,9,75000.0
960,Pimpri,2,9,9,9,9,9,9,45000.0
2000,Sanpada,4,9,9,9,9,9,9,12600.0
560,Dahisar West,1,9,9,9,9,9,9,18000.0
560,Dahisar West,1,9,9,9,9,9,9,18000.0
600,Santacruz West,1,9,9,9,9,9,9,24000.0
1400,Wakad,3,9,9,9,9,9,9,24000.0
695,Wagholi,1,9,9,9,9,9,9,18000.0
1000,Wagholi,2,9,9,9,9,9,9,18000.0
1000,Wagholi,2,9,9,9,9,9,9,10800.0
1140,Wagholi,2,9,9,9,9,9,9,30000.0
1140,Wagholi,2,9,9,9,9,9,9,82500.0
901,Wakad,2,9,9,9,9,9,9,78300.0
901,Wakad,2,9,9,9,9,9,9,42000.0
800,Virar,2,9,9,9,9,9,9,36000.0
750,Kondhwa,2,9,9,9,9,9,9,32400.0
1000,Baner,3,9,9,9,9,9,9,26700.0
900,Baner,2,9,9,9,9,9,9,41400.0
580,Baner,1,9,9,9,9,9,9,37500.0
500,Baner,1,9,9,9,9,9,9,49500.0
550,Baner,1,9,9,9,9,9,9,10500.0
600,Baner,1,9,9,9,9,9,9,53100.0
700,Sinhagad Road,2,9,9,9,9,9,9,52800.0
996,Kalyani Nagar,2,9,9,9,9,9,9,67200.0
1358,Kalyani Nagar,3,9,9,9,9,9,9,50400.0
650,Dronagiri,1,9,9,9,9,9,9,50400.0
771,Kondhwa,2,9,9,9,9,9,9,36300.0
769,Kondhwa,2,9,9,9,9,9,9,28800.0
978,Kondhwa,3,9,9,9,9,9,9,39000.0
734,Kondhwa,2,9,9,9,9,9,9,23800.0
733,Kondhwa,2,9,9,9,9,9,9,34500.0
676,Wakad,2,9,9,9,9,9,9,47400.0
1075,Wakad,2,9,9,9,9,9,9,33000.0
725,Wakad,2,9,9,9,9,9,9,49800.0
907,Wakad,2,9,9,9,9,9,9,49800.0
641,Wakad,2,9,9,9,9,9,9,84000.0
880,Wakad,3,9,9,9,9,9,9,54300.0
616,Wakad,2,9,9,9,9,9,9,37800.0
685,Wakad,2,9,9,9,9,9,9,10800.0
706,Wakad,2,9,9,9,9,9,9,14500.0
1091,Wakad,3,9,9,9,9,9,9,18600.0
762,Wakad,2,9,9,9,9,9,9,24600.0
519,Wakad,2,9,9,9,9,9,9,19900.0
640,Dronagiri,1,9,9,9,9,9,9,22400.0
774,Dombivali,1,9,9,9,9,9,9,20600.0
990,Dombivali,2,9,9,9,9,9,9,13700.0
1314,Dombivali,3,9,9,9,9,9,9,8100.0
1062,Dombivali,2,9,9,9,9,9,9,8100.0
1197,Dombivali,3,9,9,9,9,9,9,55500.0
1098,Dombivali,2,9,9,9,9,9,9,25500.0
729,Dombivali,1,9,9,9,9,9,9,78000.0
450,Wagholi,1,9,9,9,9,9,9,12000.0
450,Wagholi,1,9,9,9,9,9,9,12000.0
1290,Malad East,2,9,9,9,9,9,9,81000.0
1050,Undri,3,9,9,9,9,9,9,32100.0
1775,Kondhwa,3,9,9,9,9,9,9,29400.0
640,Karanjade,1,9,9,9,9,9,9,90000.0
640,Karanjade,1,9,9,9,9,9,9,63000.0
1500,Camp,3,9,9,9,9,9,9,48000.0
800,Dahisar West,2,9,9,9,9,9,9,165000.0
873,Sector 9 Airoli,2,9,9,9,9,9,9,21000.0
1120,Kandivali East,3,9,9,9,9,9,9,52500.0
950,Kharadi,2,9,9,9,9,9,9,32400.0
2000,Kamothe,3,9,9,9,9,9,9,64500.0
2050,Aundh,4,9,9,9,9,9,9,113400.0
900,Kothrud,2,9,9,9,9,9,9,7500.0
1100,Kondhwa,2,9,9,9,9,9,9,12000.0
1180,Kothrud,2,9,9,9,9,9,9,27000.0
1100,Camp,2,9,9,9,9,9,9,18900.0
1650,Aundh,3,9,9,9,9,9,9,22500.0
310,Viman Nagar,1,9,9,9,9,9,9,22800.0
680,Hinjewadi,1,9,9,9,9,9,9,50400.0
1412,Kothrud,2,9,9,9,9,9,9,26400.0
550,Wakad,1,9,9,9,9,9,9,8700.0
580,Baner,1,9,9,9,9,9,9,8600.0
960,Kothrud,2,9,9,9,9,9,9,39600.0
800,Camp,2,9,9,9,9,9,9,27000.0
1073,Kothrud,2,9,9,9,9,9,9,39300.0
225,Kondhwa,1,9,9,9,9,9,9,10800.0
225,Kondhwa,1,9,9,9,9,9,9,55500.0
1525,Kothrud,2,9,9,9,9,9,9,26100.0
1412,Kothrud,2,9,9,9,9,9,9,33000.0
1400,Kothrud,3,9,9,9,9,9,9,42000.0
600,Undri,1,9,9,9,9,9,9,76500.0
1150,Andheri East,2,9,9,9,9,9,9,8600.0
900,Wakad,2,9,9,9,9,9,9,10600.0
1341,Kothrud,3,9,9,9,9,9,9,13500.0
700,Camp,2,9,9,9,9,9,9,51900.0
1200,Camp,2,9,9,9,9,9,9,33300.0
575,Diva Gaon,1,9,9,9,9,9,9,8700.0
585,Pimpri,1,9,9,9,9,9,9,22200.0
565,Kothrud,1,9,9,9,9,9,9,22500.0
970,Viman Nagar,2,9,9,9,9,9,9,76500.0
225,Kondhwa,1,9,9,9,9,9,9,56100.0
650,Wakad,1,9,9,9,9,9,9,30600.0
580,Baner,1,9,9,9,9,9,9,13200.0
1200,Aundh,2,9,9,9,9,9,9,15300.0
2400,Aundh,4,9,9,9,9,9,9,13500.0
980,Kharadi,2,9,9,9,9,9,9,46500.0
1500,Pimpri,3,9,9,9,9,9,9,18900.0
450,Kothrud,1,9,9,9,9,9,9,14100.0
1017,Bhiwandi,2,9,9,9,9,9,9,17400.0
927,Bhiwandi,2,9,9,9,9,9,9,17400.0
910,Viman Nagar,2,9,9,9,9,9,9,10800.0
365,Kandivali East,1,9,9,9,9,9,9,15000.0
1017,Bhiwandi,2,9,9,9,9,9,9,11100.0
1021,Bhiwandi,2,9,9,9,9,9,9,24000.0
1021,Bhiwandi,2,9,9,9,9,9,9,22500.0
1200,Kewale,2,9,9,9,9,9,9,18000.0
1017,Bhiwandi,2,9,9,9,9,9,9,17400.0
1100,Kewale,2,9,9,9,9,9,9,70500.0
1300,Hinjewadi,3,9,9,9,9,9,9,16800.0
1050,Seawoods,2,9,9,9,9,9,9,90000.0
1080,Bhiwandi,2,9,9,9,9,9,9,24000.0
1080,Bhiwandi,2,9,9,9,9,9,9,15000.0
1750,Koper Khairane,3,9,9,9,9,9,9,15000.0
1080,Bhiwandi,2,9,9,9,9,9,9,24600.0
1550,Belapur,3,9,9,9,9,9,9,27900.0
995,Dombivli (West),2,9,9,9,9,9,9,16200.0
700,Wagholi,1,9,9,9,9,9,9,16200.0
700,Wagholi,1,9,9,9,9,9,9,26400.0
1034,Dombivli (West),2,9,9,9,9,9,9,20100.0
1060,Kothrud,2,9,9,9,9,9,9,78000.0
697,Wagholi,1,9,9,9,9,9,9,11700.0
697,Wagholi,1,9,9,9,9,9,9,11700.0
1073,Kothrud,2,9,9,9,9,9,9,16200.0
850,Wakad,2,9,9,9,9,9,9,78000.0
1050,Sen Nagar,2,9,9,9,9,9,9,78000.0
640,Karanjade,1,9,9,9,9,9,9,20400.0
640,Karanjade,1,9,9,9,9,9,9,33000.0
655,Kamothe,1,9,9,9,9,9,9,57000.0
1125,Sen Nagar,2,9,9,9,9,9,9,22500.0
1125,Sen Nagar,2,9,9,9,9,9,9,45000.0
800,Hinjewadi,2,9,9,9,9,9,9,16500.0
550,Santacruz East,1,9,9,9,9,9,9,75000.0
1566,Kondhwa,3,9,9,9,9,9,9,30000.0
495,Kondhwa,1,9,9,9,9,9,9,14400.0
1350,Belapur,2,9,9,9,9,9,9,14400.0
1080,Bhiwandi,2,9,9,9,9,9,9,42000.0
1650,Belapur,3,9,9,9,9,9,9,25500.0
700,Camp,1,9,9,9,9,9,9,66000.0
550,Kothrud,1,9,9,9,9,9,9,73500.0
550,Kothrud,1,9,9,9,9,9,9,73500.0
1154,Vashi,2,9,9,9,9,9,9,10000.0
1045,Kamothe,2,9,9,9,9,9,9,10000.0
1715,Hadapsar,3,9,9,9,9,9,9,10000.0
1550,Belapur,3,9,9,9,9,9,9,10000.0
1550,Belapur,3,9,9,9,9,9,9,10000.0
665,Dombivali,1,9,9,9,9,9,9,120000.0
665,Dombivali,1,9,9,9,9,9,9,120000.0
665,Dombivali,1,9,9,9,9,9,9,58500.0
665,Dombivali,1,9,9,9,9,9,9,25500.0
665,Dombivali,1,9,9,9,9,9,9,20400.0
2250,Baner,4,9,9,9,9,9,9,45000.0
2250,Baner,4,9,9,9,9,9,9,96000.0
550,Mahalaxmi,1,9,9,9,9,9,9,150000.0
630,Jogeshwari West,1,9,9,9,9,9,9,49500.0
574,Dahisar,1,9,9,9,9,9,9,60000.0
800,Jogeshwari West,2,9,9,9,9,9,9,27000.0
3205,Hadapsar,4,9,9,9,9,9,9,27000.0
2500,Andheri East,6,9,9,9,9,9,9,24000.0
1660,Hadapsar,3,9,9,9,9,9,9,42000.0
1250,Kondhwa,3,9,9,9,9,9,9,21000.0
492,Dahisar,1,9,9,9,9,9,9,21000.0
492,Dahisar,1,9,9,9,9,9,9,70500.0
1350,Vasai West,3,9,9,9,9,9,9,21000.0
1015,Kharadi,2,9,9,9,9,9,9,21000.0
750,Hadapsar,2,9,9,9,9,9,9,70500.0
750,Hadapsar,2,9,9,9,9,9,9,22800.0
1444,Viman Nagar,2,9,9,9,9,9,9,8500.0
750,Hadapsar,2,9,9,9,9,9,9,16500.0
750,Hadapsar,2,9,9,9,9,9,9,20400.0
1444,Viman Nagar,2,9,9,9,9,9,9,27600.0
1050,Wagholi,2,9,9,9,9,9,9,100500.0
709,Ambernath West,1,9,9,9,9,9,9,72000.0
727,Wagholi,1,9,9,9,9,9,9,11100.0
1050,Kothrud,2,9,9,9,9,9,9,25500.0
1160,Kothrud,2,9,9,9,9,9,9,27000.0
777,Matunga,2,9,9,9,9,9,9,154500.0
1500,Wakad,3,9,9,9,9,9,9,20400.0
607,Pimpri,1,9,9,9,9,9,9,110400.0
990,Wakad,3,9,9,9,9,9,9,63900.0
1250,Kothrud,3,9,9,9,9,9,9,90000.0
1170,Matunga,3,9,9,9,9,9,9,69000.0
1050,Kothrud,2,9,9,9,9,9,9,27900.0
1600,Aundh,3,9,9,9,9,9,9,33000.0
1160,Malad East,2,9,9,9,9,9,9,69600.0
1804,Kondhwa,3,9,9,9,9,9,9,127500.0
1440,Kondhwa,2,9,9,9,9,9,9,126000.0
1060,Kothrud,2,9,9,9,9,9,9,19800.0
650,Sinhagad Road,1,9,9,9,9,9,9,114000.0
600,Juhu,1,9,9,9,9,9,9,36000.0
1850,Aundh,3,9,9,9,9,9,9,69300.0
1850,Aundh,3,9,9,9,9,9,9,111000.0
700,Kothrud,1,9,9,9,9,9,9,18000.0
1850,Aundh,3,9,9,9,9,9,9,17400.0
1650,Wagholi,3,9,9,9,9,9,9,23100.0
600,Aundh,1,9,9,9,9,9,9,26400.0
1650,Aundh,3,9,9,9,9,9,9,45300.0
550,Dahisar,1,9,9,9,9,9,9,77400.0
800,Undri,2,9,9,9,9,9,9,18900.0
950,Kothrud,2,9,9,9,9,9,9,93000.0
1185,Wagholi,2,9,9,9,9,9,9,84000.0
1450,Ghansoli,3,9,9,9,9,9,9,52500.0
1420,Kondhwa,3,9,9,9,9,9,9,16500.0
570,Pimpri,1,9,9,9,9,9,9,52500.0
667,Matunga,2,9,9,9,9,9,9,27000.0
1250,Aundh,2,9,9,9,9,9,9,129000.0
1150,Pashan,2,9,9,9,9,9,9,45900.0
785,Dombivli (West),1,9,9,9,9,9,9,26400.0
750,Camp,2,9,9,9,9,9,9,33000.0
520,Kharadi,1,9,9,9,9,9,9,69600.0
1950,Aundh,4,9,9,9,9,9,9,14400.0
850,Camp,2,9,9,9,9,9,9,36000.0
1073,Kothrud,2,9,9,9,9,9,9,36000.0
650,Sinhagad Road,1,9,9,9,9,9,9,60000.0
600,Juhu,1,9,9,9,9,9,9,82500.0
350,Kondhwa,1,9,9,9,9,9,9,8100.0
1150,Hadapsar,2,9,9,9,9,9,9,25500.0
1150,Hadapsar,2,9,9,9,9,9,9,27000.0
1000,Santacruz East,2,9,9,9,9,9,9,35400.0
1545,Viman Nagar,3,9,9,9,9,9,9,28500.0
649,Taloja,1,9,9,9,9,9,9,32400.0
1115,Pimpri,2,9,9,9,9,9,9,9200.0
1005,Hadapsar,2,9,9,9,9,9,9,24600.0
1440,Hinjewadi,3,9,9,9,9,9,9,9200.0
605,Kalyani Nagar,1,9,9,9,9,9,9,24600.0
1280,Hinjewadi,3,9,9,9,9,9,9,24000.0
565,Hinjewadi,1,9,9,9,9,9,9,8700.0
1055,Hinjewadi,2,9,9,9,9,9,9,18600.0
565,Hinjewadi,1,9,9,9,9,9,9,26400.0
1055,Hinjewadi,2,9,9,9,9,9,9,60000.0
1005,Hinjewadi,2,9,9,9,9,9,9,24600.0
570,Adaigaon,1,9,9,9,9,9,9,25200.0
880,Pimpri,2,9,9,9,9,9,9,24000.0
990,Kothrud,2,9,9,9,9,9,9,24000.0
750,Kalyani Nagar,2,9,9,9,9,9,9,27900.0
1005,Hinjewadi,2,9,9,9,9,9,9,19500.0
1055,Hinjewadi,2,9,9,9,9,9,9,28500.0
1020,Hinjewadi,2,9,9,9,9,9,9,17100.0
1020,Hinjewadi,2,9,9,9,9,9,9,66000.0
1075,Hinjewadi,2,9,9,9,9,9,9,39000.0
1240,Hinjewadi,2,9,9,9,9,9,9,21000.0
1050,Koper Khairane,2,9,9,9,9,9,9,97500.0
590,Wakad,1,9,9,9,9,9,9,51000.0
1350,Belapur,3,9,9,9,9,9,9,10500.0
1001,Belapur,2,9,9,9,9,9,9,6400.0
1245,Hinjewadi,2,9,9,9,9,9,9,12000.0
1052,Kandivali East,2,9,9,9,9,9,9,69000.0
776,Camp,2,9,9,9,9,9,9,69000.0
1200,Boisar,3,9,9,9,9,9,9,11000.0
465,Boisar,1,9,9,9,9,9,9,7500.0
1050,Virar,2,9,9,9,9,9,9,19500.0
1000,Juhu,2,9,9,9,9,9,9,8800.0
1000,Juhu,2,9,9,9,9,9,9,22500.0
725,Ambernath East,1,9,9,9,9,9,9,13800.0
600,Virar West,1,9,9,9,9,9,9,14400.0
695,Koper Khairane,1,9,9,9,9,9,9,21000.0
420,Dombivli (West),1,9,9,9,9,9,9,127500.0
800,Pimpri,2,9,9,9,9,9,9,25500.0
700,Dombivli (West),1,9,9,9,9,9,9,120000.0
350,Santacruz East,1,9,9,9,9,9,9,37500.0
350,Santacruz East,1,9,9,9,9,9,9,15900.0
1325,Andheri East,3,9,9,9,9,9,9,11200.0
1260,Hadapsar,2,9,9,9,9,9,9,11100.0
1500,Aundh,3,9,9,9,9,9,9,11000.0
1250,Wagholi,2,9,9,9,9,9,9,84000.0
660,Kamothe,1,9,9,9,9,9,9,95100.0
645,Wagholi,1,9,9,9,9,9,9,12900.0
620,Wagholi,1,9,9,9,9,9,9,117000.0
610,Wagholi,1,9,9,9,9,9,9,23400.0
1003,Aundh,2,9,9,9,9,9,9,38400.0
1166,Aundh,2,9,9,9,9,9,9,81900.0
375,Wakad,1,9,9,9,9,9,9,165000.0
1509,Aundh,3,9,9,9,9,9,9,126000.0
985,Beturkar Pada,2,9,9,9,9,9,9,165000.0
1000,Wakad,2,9,9,9,9,9,9,120000.0
1144,Bhandup West,3,9,9,9,9,9,9,165000.0
1296,matunga east,3,9,9,9,9,9,9,90000.0
1250,matunga east,3,9,9,9,9,9,9,76500.0
1296,matunga east,3,9,9,9,9,9,9,76500.0
850,matunga east,2,9,9,9,9,9,9,126000.0
1296,matunga east,3,9,9,9,9,9,9,55500.0
850,matunga east,2,9,9,9,9,9,9,33000.0
850,matunga east,2,9,9,9,9,9,9,33000.0
1096,Hadapsar,2,9,9,9,9,9,9,19600.0
2604,Parel,4,9,9,9,9,9,9,196500.0
1096,Hadapsar,2,9,9,9,9,9,9,43500.0
2604,Parel,4,9,9,9,9,9,9,13400.0
1835,Parel,3,9,9,9,9,9,9,181500.0
1150,Dombivali,2,9,9,9,9,9,9,96000.0
1543,Parel,3,9,9,9,9,9,9,37500.0
1660,Wagholi,3,9,9,9,9,9,9,66000.0
700,Dombivali,1,9,9,9,9,9,9,39000.0
1403,Parel,3,9,9,9,9,9,9,43500.0
1113,Andheri East,3,9,9,9,9,9,9,97500.0
900,Kharadi,2,9,9,9,9,9,9,76500.0
742,Andheri East,2,9,9,9,9,9,9,64200.0
426,Andheri East,1,9,9,9,9,9,9,34500.0
451,Andheri East,1,9,9,9,9,9,9,65400.0
1124,Andheri East,3,9,9,9,9,9,9,143700.0
878,Andheri East,3,9,9,9,9,9,9,30900.0
678,Andheri East,2,9,9,9,9,9,9,51000.0
1240,Wagholi,2,9,9,9,9,9,9,37500.0
716,Andheri East,2,9,9,9,9,9,9,45300.0
1043,Parel,3,9,9,9,9,9,9,67500.0
1252,Kamothe,2,9,9,9,9,9,9,22800.0
1050,Pashan,3,9,9,9,9,9,9,78000.0
1240,Wagholi,2,9,9,9,9,9,9,93600.0
1238,Kalyani Nagar,3,9,9,9,9,9,9,21000.0
1650,Pashan,3,9,9,9,9,9,9,14700.0
880,Wakad,2,9,9,9,9,9,9,90000.0
1050,Sion,3,9,9,9,9,9,9,9300.0
838,Bandra East,2,9,9,9,9,9,9,21300.0
1520,Taloja,3,9,9,9,9,9,9,32400.0
1055,Taloja,2,9,9,9,9,9,9,26400.0
2065,Ghansoli,3,9,9,9,9,9,9,24600.0
375,Kothrud,1,9,9,9,9,9,9,27000.0
1200,Hinjewadi,2,9,9,9,9,9,9,90000.0
1280,Hinjewadi,3,9,9,9,9,9,9,13200.0
1005,Hinjewadi,2,9,9,9,9,9,9,45600.0
950,Hinjewadi,2,9,9,9,9,9,9,34500.0
1227,Hadapsar,2,9,9,9,9,9,9,26400.0
1550,Kondhwa,3,9,9,9,9,9,9,13500.0
774,Dombivali,1,9,9,9,9,9,9,66000.0
1697,Hadapsar,3,9,9,9,9,9,9,41400.0
1100,Hadapsar,2,9,9,9,9,9,9,41400.0
1185,Wagholi,2,9,9,9,9,9,9,12600.0
518,Dombivali East,1,9,9,9,9,9,9,27000.0
1100,Kondhwa,2,9,9,9,9,9,9,24600.0
1257,Hadapsar,2,9,9,9,9,9,9,43500.0
870,Charkop,2,9,9,9,9,9,9,37500.0
635,Pimpri,1,9,9,9,9,9,9,34500.0
600,Camp,1,9,9,9,9,9,9,13800.0
1150,Hinjewadi,2,9,9,9,9,9,9,50700.0
1309,Hadapsar,2,9,9,9,9,9,9,147000.0
1068,Kondhwa,2,9,9,9,9,9,9,108300.0
1820,Hadapsar,3,9,9,9,9,9,9,21000.0
700,Pimpri,1,9,9,9,9,9,9,112500.0
850,Andheri East,2,9,9,9,9,9,9,53700.0
1177,Parel,3,9,9,9,9,9,9,110400.0
823,Parel,2,9,9,9,9,9,9,25500.0
947,Pimpri,2,9,9,9,9,9,9,8100.0
1240,Sadashiv Peth,2,9,9,9,9,9,9,38100.0
1400,Kharadi,3,9,9,9,9,9,9,43500.0
825,Parel,2,9,9,9,9,9,9,12000.0
1300,Pimpri,3,9,9,9,9,9,9,12000.0
315,Dombivali,1,9,9,9,9,9,9,36000.0
1065,Kharadi,2,9,9,9,9,9,9,36000.0
1309,Hadapsar,2,9,9,9,9,9,9,33000.0
740,Pimpri,1,9,9,9,9,9,9,39600.0
740,Pimpri,1,9,9,9,9,9,9,24000.0
975,Kharadi,2,9,9,9,9,9,9,27000.0
975,Kharadi,2,9,9,9,9,9,9,87000.0
1100,Nerul,2,9,9,9,9,9,9,112200.0
925,Jogeshwari East,2,9,9,9,9,9,9,112200.0
850,Kalwa,2,9,9,9,9,9,9,59400.0
950,Koper Khairane,2,9,9,9,9,9,9,52500.0
1800,Ghansoli,3,9,9,9,9,9,9,63000.0
940,Parel,2,9,9,9,9,9,9,40500.0
940,Parel,2,9,9,9,9,9,9,49500.0
926,Govandi,2,9,9,9,9,9,9,67500.0
1000,Sinhagad Road,2,9,9,9,9,9,9,49500.0
1050,Sinhagad Road,2,9,9,9,9,9,9,67500.0
1000,Wakad,2,9,9,9,9,9,9,37500.0
1550,Wakad,3,9,9,9,9,9,9,37500.0
1350,Sinhagad Road,3,9,9,9,9,9,9,43500.0
1550,Wakad,3,9,9,9,9,9,9,12800.0
1350,Sinhagad Road,3,9,9,9,9,9,9,8800.0
1000,Sinhagad Road,2,9,9,9,9,9,9,11500.0
1000,Sinhagad Road,2,9,9,9,9,9,9,12500.0
865,Dahisar,2,9,9,9,9,9,9,8400.0
514,Undri,2,9,9,9,9,9,9,9400.0
353,Undri,1,9,9,9,9,9,9,9300.0
487,Undri,2,9,9,9,9,9,9,47700.0
527,Undri,2,9,9,9,9,9,9,46800.0
342,Undri,1,9,9,9,9,9,9,44400.0
383,Undri,1,9,9,9,9,9,9,45300.0
450,Dombivali East,1,9,9,9,9,9,9,60900.0
627,Mulund East,2,9,9,9,9,9,9,45600.0
613,Mulund East,2,9,9,9,9,9,9,49500.0
581,Mulund East,2,9,9,9,9,9,9,25500.0
593,Mulund East,2,9,9,9,9,9,9,45000.0
799,Mulund East,3,9,9,9,9,9,9,54000.0
598,Mulund East,2,9,9,9,9,9,9,15600.0
649,Mulund East,2,9,9,9,9,9,9,15600.0
525,Baner,1,9,9,9,9,9,9,54000.0
700,Andheri East,2,9,9,9,9,9,9,60000.0
1350,Pashan,3,9,9,9,9,9,9,42600.0
675,Wagholi,1,9,9,9,9,9,9,43800.0
675,Wagholi,1,9,9,9,9,9,9,43800.0
1351,Seawoods,3,9,9,9,9,9,9,43200.0
1440,Seawoods,3,9,9,9,9,9,9,21000.0
1055,Seawoods,2,9,9,9,9,9,9,21000.0
1084,Seawoods,2,9,9,9,9,9,9,25500.0
1084,Seawoods,2,9,9,9,9,9,9,25500.0
1030,Seawoods,2,9,9,9,9,9,9,38700.0
560,Kharadi,1,9,9,9,9,9,9,54000.0
560,Kharadi,1,9,9,9,9,9,9,70200.0
650,Kharadi,1,9,9,9,9,9,9,70200.0
650,Kharadi,1,9,9,9,9,9,9,24300.0
1066,Kondhwa,2,9,9,9,9,9,9,10100.0
1350,Pashan,3,9,9,9,9,9,9,27600.0
1150,Wakad,3,9,9,9,9,9,9,27600.0
1150,Wakad,3,9,9,9,9,9,9,53400.0
1137,Kothrud,2,9,9,9,9,9,9,39000.0
990,Boisar,3,9,9,9,9,9,9,48000.0
1137,Kothrud,2,9,9,9,9,9,9,41100.0
750,Kondhwa,1,9,9,9,9,9,9,41100.0
1350,Kondhwa,3,9,9,9,9,9,9,41100.0
990,Kondhwa,2,9,9,9,9,9,9,28500.0
1200,Dahisar,2,9,9,9,9,9,9,56400.0
990,Kharadi,2,9,9,9,9,9,9,56400.0
990,Kharadi,2,9,9,9,9,9,9,56700.0
990,Kharadi,2,9,9,9,9,9,9,56400.0
600,Baner,1,9,9,9,9,9,9,30000.0
1450,Kharadi,2,9,9,9,9,9,9,30000.0
1450,Kharadi,2,9,9,9,9,9,9,26400.0
1404,Kondhwa,3,9,9,9,9,9,9,30000.0
1350,Kondhwa,3,9,9,9,9,9,9,30000.0
800,Aundh,2,9,9,9,9,9,9,36600.0
800,Aundh,2,9,9,9,9,9,9,34500.0
750,Kondhwa,1,9,9,9,9,9,9,13500.0
750,Kondhwa,1,9,9,9,9,9,9,13500.0
750,Kondhwa,1,9,9,9,9,9,9,39000.0
880,Borivali East,2,9,9,9,9,9,9,26400.0
1050,Wakad,2,9,9,9,9,9,9,26400.0
735,Pimpri,1,9,9,9,9,9,9,30000.0
725,Pimpri,1,9,9,9,9,9,9,14100.0
900,Baner,2,9,9,9,9,9,9,36300.0
980,Kondhwa,1,9,9,9,9,9,9,39000.0
980,Kondhwa,1,9,9,9,9,9,9,54600.0
750,Kondhwa,1,9,9,9,9,9,9,12300.0
375,Wakad,1,9,9,9,9,9,9,66000.0
890,Kondhwa,2,9,9,9,9,9,9,17400.0
1350,Wakad,3,9,9,9,9,9,9,17400.0
1500,Kharadi,3,9,9,9,9,9,9,13200.0
585,Kothrud,1,9,9,9,9,9,9,24000.0
550,Koregaon Park,1,9,9,9,9,9,9,48000.0
868,Pimpri,2,9,9,9,9,9,9,60000.0
868,Pimpri,2,9,9,9,9,9,9,76500.0
676,Pimpri,1,9,9,9,9,9,9,100500.0
972,Kothrud,2,9,9,9,9,9,9,39000.0
1944,Kothrud,4,9,9,9,9,9,9,40500.0
888,Pashan,2,9,9,9,9,9,9,75000.0
1151,Pashan,3,9,9,9,9,9,9,22500.0
1501,Pashan,3,9,9,9,9,9,9,39900.0
550,Santacruz East,1,9,9,9,9,9,9,147000.0
650,Santacruz East,1,9,9,9,9,9,9,143700.0
1000,Santacruz East,3,9,9,9,9,9,9,108300.0
450,Santacruz East,1,9,9,9,9,9,9,181500.0
910,Malad East,2,9,9,9,9,9,9,112200.0
1043,Parel,3,9,9,9,9,9,9,196500.0
823,Parel,2,9,9,9,9,9,9,110400.0
940,Parel,2,9,9,9,9,9,9,36900.0
2605,Parel,4,9,9,9,9,9,9,17200.0
1543,Parel,3,9,9,9,9,9,9,17200.0
825,Parel,2,9,9,9,9,9,9,65100.0
1836,Parel,3,9,9,9,9,9,9,83400.0
1700,Kalyan East,3,9,9,9,9,9,9,66000.0
975,Karanjade,2,9,9,9,9,9,9,24600.0
975,Karanjade,2,9,9,9,9,9,9,26400.0
954,Aundh,2,9,9,9,9,9,9,25200.0
1274,Aundh,3,9,9,9,9,9,9,25200.0
985,Aundh,3,9,9,9,9,9,9,27600.0
650,Kondhwa,1,9,9,9,9,9,9,53400.0
650,Kondhwa,1,9,9,9,9,9,9,39000.0
650,Kondhwa,1,9,9,9,9,9,9,48000.0
650,Kondhwa,1,9,9,9,9,9,9,41100.0
750,Kondhwa,1,9,9,9,9,9,9,41100.0
1350,Kondhwa,3,9,9,9,9,9,9,41100.0
990,Kondhwa,2,9,9,9,9,9,9,28500.0
1200,Dahisar,2,9,9,9,9,9,9,56400.0
990,Kharadi,2,9,9,9,9,9,9,56400.0
990,Kharadi,2,9,9,9,9,9,9,56700.0
990,Kharadi,2,9,9,9,9,9,9,28500.0
600,Baner,1,9,9,9,9,9,9,17200.0
1450,Kharadi,2,9,9,9,9,9,9,25100.0
1450,Kharadi,2,9,9,9,9,9,9,40500.0
1404,Kondhwa,3,9,9,9,9,9,9,39000.0
600,Baner,1,9,9,9,9,9,9,39000.0
725,Kothrud,1,9,9,9,9,9,9,16800.0
1055,Kothrud,2,9,9,9,9,9,9,24200.0
880,Wadala,2,9,9,9,9,9,9,45900.0
1050,Sinhagad Road,2,9,9,9,9,9,9,60900.0
1050,Sinhagad Road,2,9,9,9,9,9,9,48600.0
600,Dahisar,1,9,9,9,9,9,9,48900.0
890,Kondhwa,3,9,9,9,9,9,9,11400.0
727,Kondhwa,2,9,9,9,9,9,9,11400.0
716,Kondhwa,2,9,9,9,9,9,9,12600.0
2150,Koregaon Park,4,9,9,9,9,9,9,51000.0
2000,Koregaon Park,4,9,9,9,9,9,9,51000.0
650,Karanjade,1,9,9,9,9,9,9,76500.0
650,Karanjade,1,9,9,9,9,9,9,80100.0
680,Karanjade,1,9,9,9,9,9,9,81000.0
547,Ville Parle East,1,9,9,9,9,9,9,81000.0
547,Ville Parle East,1,9,9,9,9,9,9,85200.0
805,Ville Parle East,2,9,9,9,9,9,9,85200.0
845,Ville Parle East,2,9,9,9,9,9,9,86400.0
853,Ville Parle East,2,9,9,9,9,9,9,88500.0
853,Ville Parle East,2,9,9,9,9,9,9,88500.0
895,Ville Parle East,2,9,9,9,9,9,9,108000.0
895,Ville Parle East,2,9,9,9,9,9,9,121200.0
907,Ville Parle East,2,9,9,9,9,9,9,121200.0
